Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1971,1971,100 g/ha,9063,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1971,1971,t,290,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1972,1972,ha,288,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1972,1972,100 g/ha,12847,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1972,1972,t,370,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1973,1973,ha,825,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1973,1973,100 g/ha,9358,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1973,1973,t,772,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1974,1974,ha,1620,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1974,1974,100 g/ha,10185,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1974,1974,t,1650,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1975,1975,ha,1400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1975,1975,100 g/ha,12857,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1975,1975,t,1800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1976,1976,ha,900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1976,1976,100 g/ha,11111,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1976,1976,t,1000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1977,1977,ha,1200,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1977,1977,100 g/ha,15833,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1977,1977,t,1900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1978,1978,ha,895,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1978,1978,100 g/ha,23039,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1978,1978,t,2062,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1979,1979,ha,900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1979,1979,100 g/ha,10889,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1979,1979,t,980,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1980,1980,ha,1000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1980,1980,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1980,1980,t,1000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1981,1981,ha,1700,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1981,1981,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1981,1981,t,1700,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1982,1982,ha,2100,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1982,1982,100 g/ha,10476,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1982,1982,t,2200,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1983,1983,ha,2100,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1983,1983,100 g/ha,11905,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1983,1983,t,2500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1984,1984,ha,4360,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1984,1984,100 g/ha,19106,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1984,1984,t,8330,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1985,1985,ha,3485,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1985,1985,100 g/ha,19799,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1985,1985,t,6900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1986,1986,ha,4040,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1986,1986,100 g/ha,19802,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1986,1986,t,8000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1987,1987,ha,4000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1987,1987,100 g/ha,15000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1987,1987,t,6000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1988,1988,ha,2000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1988,1988,100 g/ha,10000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1988,1988,t,2000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1989,1989,ha,2100,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1989,1989,100 g/ha,11429,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1989,1989,t,2400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1990,1990,ha,4500,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1990,1990,100 g/ha,28889,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1990,1990,t,13000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1991,1991,ha,4000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1991,1991,100 g/ha,26000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1991,1991,t,10400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1992,1992,ha,3000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1992,1992,100 g/ha,28000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1992,1992,t,8400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1993,1993,ha,2000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1993,1993,100 g/ha,22000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1993,1993,t,4400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1994,1994,ha,2500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1994,1994,100 g/ha,28800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1994,1994,t,7200,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1995,1995,ha,900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1995,1995,100 g/ha,34444,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1995,1995,t,3100,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1996,1996,ha,800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1996,1996,100 g/ha,21250,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1996,1996,t,1700,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1997,1997,ha,300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1997,1997,100 g/ha,20000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1997,1997,t,600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1998,1998,ha,5669,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1998,1998,100 g/ha,22051,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1998,1998,t,12500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1999,1999,ha,6000,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1999,1999,100 g/ha,21115,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1999,1999,t,12669,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2000,2000,ha,5460,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2000,2000,100 g/ha,20049,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2000,2000,t,10946,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2001,2001,ha,3354,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2001,2001,100 g/ha,18783,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2001,2001,t,6300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2002,2002,ha,3300,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2002,2002,100 g/ha,10606,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2002,2002,t,3500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2003,2003,ha,2047,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2003,2003,100 g/ha,17100,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2003,2003,t,3500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2004,2004,ha,3630,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2004,2004,100 g/ha,17188,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2004,2004,t,6239.06,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2005,2005,ha,5160,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2005,2005,100 g/ha,17443,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2005,2005,t,9000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2006,2006,ha,5200,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2006,2006,100 g/ha,14992,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2006,2006,t,7796,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2007,2007,ha,4700,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2007,2007,100 g/ha,14894,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2007,2007,t,7000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2008,2008,ha,4808,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2008,2008,100 g/ha,18251,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2008,2008,t,8775,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2009,2009,ha,3267,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2009,2009,100 g/ha,18917,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2009,2009,t,6179.58,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2010,2010,ha,2594,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2010,2010,100 g/ha,19909,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2010,2010,t,5165.27,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2011,2011,ha,653,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2011,2011,100 g/ha,19770,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2011,2011,t,1291,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2012,2012,ha,1883,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2012,2012,100 g/ha,16537,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2012,2012,t,3114,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2013,2013,ha,1883,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2013,2013,100 g/ha,30090,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2013,2013,t,5666,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2014,2014,ha,717,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2014,2014,100 g/ha,25132,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2014,2014,t,1802,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2015,2015,ha,3915,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2015,2015,100 g/ha,20664,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2015,2015,t,8090,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2016,2016,ha,4100,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2016,2016,100 g/ha,20085,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2016,2016,t,8234.18,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2017,2017,ha,2180,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2017,2017,100 g/ha,27536,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2017,2017,t,6003.39,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2018,2018,ha,1623,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2018,2018,100 g/ha,29615,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2018,2018,t,4807.08,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2019,2019,ha,1734,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2019,2019,100 g/ha,28368,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2019,2019,t,4919.88,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2020,2020,ha,1909,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2020,2020,100 g/ha,28911,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2020,2020,t,5519.8,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2021,2021,ha,1910,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2021,2021,100 g/ha,28643,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2021,2021,t,5471.44,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,2022,2022,ha,1942,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,2022,2022,100 g/ha,28194,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,2022,2022,t,5476.21,I,Imputed value,
